,0
SHAP_OX_01,7.752264579144807
SHAP_HUM_01,1.3353866636976959
SHAP_TEMP_01,2.1908940542055864
SHAP_SPM_01,0.923211506052086
SHAP_OX_06,1.1686122126673133
SHAP_PM25_04,0.7274289521391957
SHAP_TEMP_02,1.3613497533731593
SHAP_HUM_20,1.801250945893206
SHAP_PM25_14,0.8698334971888779
SHAP_TEMP_11,0.9046170835363981
SHAP_WD_01,0.8111809440988759
SHAP_OX_05,0.7559692712317113
SHAP_PM25_03,0.6434758301610307
SHAP_TEMP_12,1.1443988416469297
SHAP_PM25_13,1.4164347497140988
SHAP_PM25_22,1.734971311332013
SHAP_PM25_05,0.8380629229684396
SHAP_TEMP_13,0.8343548803320691
SHAP_PM25_21,0.6634639444555013
SHAP_TEMP_14,0.6340679413606771
SHAP_HUM_19,0.39925842477751966
SHAP_HUM_21,0.31344068753322624
SHAP_HUM_02,1.6127242639506811
SHAP_OX_04,1.0087246025471877
SHAP_TEMP_10,0.440724742772201
SHAP_PM25_15,0.2729184719989559
SHAP_TEMP_03,1.9237639664974546
SHAP_PM25_20,0.551668823573989
SHAP_OX_07,0.7624431543444427
SHAP_PM25_01,2.5491896018564986
