,0
SHAP_OX_01,8.28766883846215
SHAP_TEMP_01,3.929192130603642
SHAP_HUM_01,3.578677474082986
SHAP_TEMP_21,1.3839059509061489
SHAP_HUM_02,1.3653068296762154
SHAP_OX_02,1.314087887559558
SHAP_WS_01,1.265984631088418
SHAP_TEMP_04,1.2518159352440117
SHAP_TEMP_20,1.2462158469483258
SHAP_TEMP_05,1.2386638415799456
SHAP_TEMP_06,1.1819643684154588
SHAP_WS_02,1.127567725503345
SHAP_TEMP_22,1.1163398958578656
SHAP_TEMP_24,1.0393755502928326
SHAP_WD_03,0.988884249875243
SHAP_WS_03,0.9609392990105666
SHAP_WD_02,0.9206180739491968
SHAP_SPM_03,0.9108265017952873
SHAP_SPM_04,0.8790582553968882
SHAP_HUM_03,0.8245711342254521
SHAP_WD_04,0.8167571059100227
SHAP_WS_04,0.7813574846479779
SHAP_TEMP_19,0.7645807119214278
SHAP_OX_16,0.758807700001438
SHAP_OX_05,0.7401581808996818
SHAP_NO2_15,0.719926831932922
SHAP_TEMP_07,0.7182081508917512
SHAP_OX_18,0.6988180617001696
SHAP_OX_17,0.694265894479984
SHAP_NOX_15,0.6935178324107975
